track_id,track_names,artist_ids,artist_names,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_mins,time_signature
4buwCc108hpNP4HaCWxudH,Dementia,07QEuhtrNmmZ0zEcqE9SF6,Owl City,2012-01-01,43,0.589,0.959,1,-3.068,1,0.038,0.000124,2.74e-06,0.0786,0.78,127.013,3.52,4
5HskLRdpkMp8OFiJCsisAN,Can't Live Without You,07QEuhtrNmmZ0zEcqE9SF6,Owl City,2015-07-10,40,0.628,0.621,7,-5.011,1,0.0402,0.0312,0.0,0.114,0.41,127.97,3.19,4
6EsC8I5BW4fl9lvkmxyyiE,Wolf Bite,07QEuhtrNmmZ0zEcqE9SF6,Owl City,2015-05-14,44,0.488,0.864,2,-5.132,1,0.0648,0.00709,4.43e-06,0.305,0.433,127.905,3.84,4
3hkVUvHu9Z77E5yL8mCpUz,Giants,3NPpFNZtSTHheNBaWC82rB,X Ambassadors,2014-04-22,21,0.624,0.508,4,-6.697,1,0.0435,0.00582,0.000167,0.089,0.2,120.017,3.95,4
1SwG77Y74JfKoCNAtKyWsf,Metropolis,07QEuhtrNmmZ0zEcqE9SF6,Owl City,2012-01-01,41,0.644,0.88,1,-5.285,1,0.0378,0.0199,8.17e-06,0.0584,0.846,127.99,3.65,4
4l4QbK1WQsEILLklD4y0NE,I'm Coming After You,07QEuhtrNmmZ0zEcqE9SF6,Owl City,2012-01-01,43,0.572,0.808,11,-5.273,1,0.041,0.000903,0.0,0.154,0.86,128.053,3.5,4
2D52zjCyqEIQa221lhw6uk,This Is War,0RqtSIYZmd4fiBKVFqyIqD,Thirty Seconds To Mars,2009-01-01,68,0.402,0.723,6,-5.26,1,0.0579,0.0663,2e-06,0.233,0.224,160.047,5.45,4
4bc0TJNIiGEJjFYDwHuOjX,Take Me Over,4Uwpa6zW3zzCSQvooQNksm,Tim White,2014-05-06,33,0.671,0.672,0,-7.1,0,0.0549,0.00732,0.000522,0.45,0.379,127.985,3.87,4
5PUawWFG1oIS2NwEcyHaCr,Uma Thurman,4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,2015-01-20,70,0.623,0.962,4,-2.616,0,0.0895,0.103,0.000174,0.264,0.676,149.963,3.53,4
13serEEVZ46F2ipeaqWvQu,Shine Your Way,0Xk15jHKly4c3AhPr5vjoA,Alan Silvestri,2013-03-15,47,0.694,0.443,1,-8.136,1,0.0456,0.00796,0.0,0.0731,0.642,120.019,3.43,4
1kPpge9JDLpcj15qgrPbYX,Good Time,07QEuhtrNmmZ0zEcqE9SF6,Owl City,2012-01-01,80,0.56,0.872,3,-4.269,1,0.14,0.0239,6.98e-06,0.371,0.682,126.05,3.43,4
4kbDYMLy5qdn1UqaNiNWsM,Dreams And Disasters,07QEuhtrNmmZ0zEcqE9SF6,Owl City,2012-01-01,42,0.618,0.855,6,-4.417,1,0.0353,0.00264,3.4e-06,0.114,0.882,126.015,3.76,4
6cQCJ8M3HS144mnlpW2SZW,Captains Of The Sky,3uC7RGF9NH9DIJWq92UB6O,Sky Sailing,2010-01-01,43,0.624,0.538,8,-7.044,1,0.0303,0.0208,8.28e-06,0.0909,0.826,119.934,2.73,4
3gtIr6niwg9pY2PopaobLG,Strawberry Avalanche,07QEuhtrNmmZ0zEcqE9SF6,Owl City,2009-01-01,41,0.569,0.863,7,-5.948,0,0.0414,0.0113,0.000347,0.273,0.37,117.003,3.27,4
5YljdhyZ1N7X2i5gwI8nF9,Shining,3NPpFNZtSTHheNBaWC82rB,X Ambassadors,2014-04-22,26,0.523,0.804,10,-4.595,0,0.0941,0.00955,1.86e-05,0.0645,0.577,80.09,3.64,4
3BnBKNItMng824sLx0pUfy,A LIGHT THAT NEVER COMES,6XyY86QOPPrYVGvF9ch6wz,Linkin Park,2013-10-25,64,0.687,0.871,0,-5.531,1,0.0689,0.00225,0.00708,0.134,0.539,115.0,3.82,4
0EYKD5N0mldDeVTCzCfzqr,Thrift Shop,5Hc9oDGvStNGmnj44m8sHg,Tyler Ward,2013-01-14,38,0.707,0.533,9,-5.794,0,0.0416,0.553,0.0,0.0926,0.472,94.987,3.74,4
2WZ1DjMEANu4zN3ww3NmkY,What Does A Fox Say,2MdcYva596DQFIp1fdpCLT,I U 1 D C,2013-09-13,32,0.659,0.892,1,-3.807,0,0.0656,0.15,0.0,0.164,0.428,128.043,4.99,4
6i0V12jOa3mr6uu4WYhUBr,Heathens,3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,2016-06-16,83,0.732,0.396,4,-9.348,0,0.0286,0.0841,3.58e-05,0.105,0.548,90.024,3.27,4
1W0YS64vF9qgMVLuN76aqg,Rise,49bzE5vRBRIota4qeHtQM8,Skillet,2013-06-21,64,0.57,0.921,4,-3.892,0,0.0724,0.0127,0.0,0.818,0.381,87.938,4.35,4
7EbpUdQ4nQ5VnnFlZjvqYl,New Divide,6XyY86QOPPrYVGvF9ch6wz,Linkin Park,2007-01-01,61,0.493,0.808,5,-3.365,0,0.0362,0.000235,0.0,0.0983,0.38,117.971,4.48,4
0JxXfToyydvptDHTC0i1dF,We Own It,6Xtfzmau8e7yO0a3V8REeh,MC Cologne,2013-09-30,32,0.688,0.581,1,-8.809,1,0.358,0.281,0.0,0.13,0.505,172.0,3.97,4
5xS9R5yNeVsB9shSR60eX3,If I Lose Myself,5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,2013-01-01,63,0.491,0.688,2,-6.05,1,0.0453,0.0849,0.0,0.111,0.279,140.072,4.03,4
67WTwafOMgegV6ABnBQxcE,Some Nights,5nCi3BB41mBaMH9gfr6Su0,fun.,2012-02-14,72,0.672,0.738,0,-7.045,1,0.0506,0.0178,6.75e-05,0.0927,0.392,107.938,4.62,4
3pm1X3oQBKQ4vcp3i9PWRg,Things We Lost In The Fire,7EQ0qTo7fWT7DPxmxtSYEc,Bastille,2013-01-01,61,0.587,0.918,4,-4.878,0,0.0581,0.0636,0.0,0.267,0.629,134.055,4.01,4
4BHOHTapCpdlHql6h2lDkf,The Fox (YouTube Version),2MdcYva596DQFIp1fdpCLT,I U 1 D C,2013-09-13,36,0.665,0.859,11,-4.071,1,0.0521,0.206,0.0,0.0822,0.521,128.024,3.51,4
2oNYsdCasRRlz1shXFAz7D,LOST IN THE ECHO,6XyY86QOPPrYVGvF9ch6wz,Linkin Park,2012-06-20,68,0.546,0.98,9,-3.02,0,0.0619,0.0154,0.0,0.31,0.478,120.037,3.42,4
6HVsJN8Y9nm63itLq7TyMt,Radioactive: Imagine Dragons (Pop-Punk),1Jw7FZtbFFKpAV1EZBLQ0k,Cody McConnell,2013-08-27,26,0.486,0.902,0,-3.017,1,0.0461,0.51,0.0,0.138,0.624,153.991,1.98,4
41pFyxOpS119Pb8JEzhx0w,"Boulevard of Broken Dreams (feat. John Gallagher Jr., Rebecca Naomi Jones, Stark Sands, The American Idiot Broadway Company)",7oPftvlwr6VrsViSDV7fJY,Green Day,2010-04-20,59,0.417,0.647,8,-5.87,1,0.0296,0.0569,1.67e-06,0.0585,0.339,166.12,4.37,4
4VySpxhRGy32u5zPCprzDn,Too Close,5Tf4EH8tDvznnjULcFxkIl,Alex Clare,2011-01-01,65,0.588,0.694,11,-4.278,0,0.0387,0.00948,0.0,0.113,0.271,126.027,4.28,4
1PvEOveuZFuu0LCKdKQRdN,Top of the World,3sqggE8rqIXZjB68hPbhen,Greek Fire,2013-12-02,52,0.488,0.89,8,-4.408,1,0.0504,0.00198,0.000338,0.325,0.278,135.085,4.44,4
1zB4vmk8tFRmM9UULNzbLB,Thunder,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,2017-06-23,86,0.605,0.822,0,-4.833,1,0.0438,0.00671,0.134,0.147,0.288,167.997,3.12,4
2ZeRnkqLc0ISqv4odsIJuU,DO OR DIE,0FWzNDaEu9jdgcYTbcOa4F,3OH!3,2013-06-14,28,0.44,0.917,8,-5.026,1,0.116,0.0164,0.0,0.112,0.332,139.705,3.99,4
4CbKVDZkYKdv69I4bCaKUq,Hero,49bzE5vRBRIota4qeHtQM8,Skillet,2009-08-21,74,0.533,0.967,1,-2.543,1,0.0995,0.00791,0.0,0.336,0.782,142.018,3.11,4
2ihCaVdNZmnHZWt0fvAM7B,Little Talks,4dwdTW1Lfiq0cM8nBAqIIz,Of Monsters and Men,2012-01-01,82,0.457,0.757,1,-5.177,1,0.032,0.0206,0.0,0.146,0.417,102.961,4.44,4
4rpzPAbwJboZQw2p9T5T3f,Lucky Strike,04gDigrS5kc9YWfZHwBETP,Maroon 5,2012-01-01,61,0.673,0.746,11,-4.514,0,0.0424,0.000607,0.0,0.0988,0.446,144.013,3.09,4
5HawbrtZlI5Yg7QUkVCRlG,Monster - DotEXE Remix,77t00lrU1uk65snqAdoPnt,Nightcore,2021-05-01,0,0.563,0.73,0,-4.338,1,0.0436,0.248,0.00313,0.085,0.328,167.759,3.1,4
4WHsrf7gr9uE03pCnwva0c,I Don't Mind,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,2012-09-04,44,0.45,0.851,0,-4.684,1,0.0446,0.00188,0.0,0.261,0.0775,117.913,3.3,4
1QDuPohZaoFuBrlOPBTZHL,This Is a Song (Not Very Long),2WZHfktKxabtNSzuowtTFo,Sandy Paton,1975-01-01,0,0.832,0.0632,2,-23.164,1,0.108,0.96,0.000492,0.117,0.351,108.174,0.85,4
4tDBI6h4SlVHhRBkcZZsjy,"James, James",2WZHfktKxabtNSzuowtTFo,Sandy Paton,1975-01-01,0,0.516,0.0589,0,-21.294,1,0.0745,0.921,6.66e-06,0.108,0.363,201.298,3.41,3
7llDFNuRGYPS4ad7eb3t9M,I Know a Little Blue Eyed Baby,2WZHfktKxabtNSzuowtTFo,Sandy Paton,1975-01-01,0,0.777,0.0826,3,-19.094,1,0.0509,0.915,0.0283,0.111,0.546,130.752,1.99,4
2sPyf5PT3rhjz6Gs7mpuGK,Watch the Stars / By'm By,2WZHfktKxabtNSzuowtTFo,Sandy Paton,1975-01-01,0,0.559,0.00996,0,-25.897,1,0.0357,0.979,0.0936,0.107,0.283,118.376,4.98,4
4s3thAU6EFtkyaZIbABBxe,"Come Along, John",2WZHfktKxabtNSzuowtTFo,Sandy Paton,1975-01-01,0,0.842,0.0787,2,-19.019,1,0.0721,0.948,0.00342,0.117,0.705,141.837,2.61,4
0q2zAUgoaUUyR1dE19V7jn,I Live in a Great Big Building,2WZHfktKxabtNSzuowtTFo,Sandy Paton,1975-01-01,0,0.591,0.0317,1,-21.603,1,0.122,0.977,0.00325,0.107,0.395,155.636,3.28,1
0fwFVXVHonxlGECkXx6Y6Y,"Hey, Little Boy",2WZHfktKxabtNSzuowtTFo,Sandy Paton,1975-01-01,0,0.646,0.034,4,-20.785,1,0.0677,0.957,0.0,0.112,0.174,110.043,4.87,1
672KAcxkcTLABITQbhs1SF,Aiken Drum,2WZHfktKxabtNSzuowtTFo,Sandy Paton,1975-01-01,0,0.522,0.203,2,-17.281,1,0.102,0.93,3.08e-06,0.0945,0.908,206.762,4.34,4
7KjNBemHYl3lXL5GzgMbej,Magic Penny,2WZHfktKxabtNSzuowtTFo,Sandy Paton,1975-01-01,0,0.844,0.0827,2,-19.066,1,0.0719,0.935,0.193,0.102,0.418,135.9,2.09,4
4pdk5prvpzktdQrnBBejg0,The Opposite Song,2WZHfktKxabtNSzuowtTFo,Sandy Paton,1975-01-01,0,0.871,0.0267,11,-23.759,1,0.0799,0.962,0.0127,0.101,0.567,121.83,1.48,4
2RyY27cnhXBbJY5OJ4HQeG,Little Johnny Brown,2WZHfktKxabtNSzuowtTFo,Sandy Paton,1975-01-01,0,0.749,0.0736,8,-19.982,1,0.0414,0.914,0.779,0.106,0.352,145.996,2.84,4
4bQAhznMC6CLrGnnJ1ynt7,"Mama, Lend Me Your Pigeon",2WZHfktKxabtNSzuowtTFo,Sandy Paton,1975-01-01,0,0.773,0.124,3,-18.861,1,0.0572,0.939,0.592,0.115,0.666,148.998,2.88,4
60BEbDlhpOLhyZ3R6wT0sr,You Can't Make a Turtle Come Out,2WZHfktKxabtNSzuowtTFo,Sandy Paton,1975-01-01,0,0.609,0.0125,10,-21.685,1,0.0984,0.986,0.0,0.0899,0.7,184.064,2.29,3
1SMWoNMS44TtaIjYlIzlHd,Bump-a-Deedle,2WZHfktKxabtNSzuowtTFo,Sandy Paton,1975-01-01,0,0.892,0.116,11,-18.753,1,0.0693,0.867,0.153,0.111,0.707,130.684,2.42,4
0xO9ESAUpI1yvCyC7mAfll,Move Over,2WZHfktKxabtNSzuowtTFo,Sandy Paton,1975-01-01,0,0.605,0.0703,0,-19.141,1,0.0867,0.946,0.00673,0.11,0.689,197.287,2.84,3
6yoZ7AJfZqS8rdnY1ma2sb,I've Got a Song,2WZHfktKxabtNSzuowtTFo,Sandy Paton,1975-01-01,0,0.684,0.08,2,-16.71,1,0.0439,0.935,5.82e-05,0.108,0.463,124.627,2.35,4
6YKDB0Eka8qfq2tsq5WP6o,Log Driver's Waltz,2WZHfktKxabtNSzuowtTFo,Sandy Paton,1987-01-01,11,0.332,0.17,0,-16.005,1,0.0384,0.916,2.78e-06,0.113,0.492,179.179,3.17,3
53p6NImedPxOTXV0KMdx7S,Vine and Fig Tree,2WZHfktKxabtNSzuowtTFo,Sandy Paton,1989-02-01,0,0.438,0.248,4,-17.801,0,0.0307,0.846,0.0,0.109,0.576,109.457,3.48,4
2uXzG0aL6SjOWv0YsJEa14,When the Spirit Says Sing,2WZHfktKxabtNSzuowtTFo,Sandy Paton,1989-02-01,0,0.696,0.198,2,-17.215,0,0.0554,0.955,0.0,0.0945,0.833,133.817,2.89,4
3gUA5J0B4FchONVct8ub8b,"River, Take Me Along",2WZHfktKxabtNSzuowtTFo,Sandy Paton,1989-02-01,0,0.441,0.0871,5,-21.229,1,0.0398,0.924,1.18e-05,0.102,0.223,136.985,5.35,3
5BQm9vnIlx4SLaeiTeGDz2,Dig a Geoduck,2WZHfktKxabtNSzuowtTFo,Sandy Paton,1989-02-01,0,0.556,0.217,4,-19.411,1,0.124,0.879,0.0,0.1,0.904,172.879,2.24,4
43aa5kT6WS6jnBQWvl65TC,The Lamoille River Song,2WZHfktKxabtNSzuowtTFo,Sandy Paton,1966-01-01,0,0.877,0.129,4,-13.415,1,0.0709,0.927,0.0,0.103,0.636,96.195,2.84,4
5lIgolCx7lQtqkZwsoAWyj,All the Good People,2WZHfktKxabtNSzuowtTFo,Sandy Paton,1992-01-01,0,0.67,0.108,0,-19.827,1,0.0407,0.88,0.0,0.102,0.529,128.43,3.16,3
1iDcKYNvo6gglrOG6lvnHL,Sympathy For The Devil,22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,1968-12-06,0,0.668,0.672,9,-10.79,1,0.3,0.581,1.09e-06,0.0403,0.613,115.767,6.3,4
2Jf0PGy9NzR1PTXvRFfaoE,Suite: Judy Blue Eyes,2pdvghEHZJtgSXZ7cvNLou,"Crosby, Stills & Nash",2005-03-14,43,0.457,0.399,9,-11.558,1,0.0424,0.49,0.0,0.182,0.323,154.208,7.4,4
7Hx2EA4wGaxtsiZCVVLV1i,Deacon Blues,6P7H3ai06vU1sGvdpBwDmE,Steely Dan,1977-01-01,56,0.75,0.58,0,-12.475,1,0.0355,0.437,0.000472,0.105,0.614,115.871,7.61,4
0k8VXVuPoT4czN8JL1JTkG,Saddle Tramp,12d4iIvTOk7JkI6ecvc3ca,The Charlie Daniels Band,1973-01-01,27,0.41,0.614,4,-14.008,0,0.0523,0.118,0.298,0.294,0.624,127.579,10.94,4
4UFlPCB4THnQ9TlPHqIQow,Funeral For A Friend / Love Lies Bleeding,3PhoLpVuITZKcymswpck5b,Elton John,1973-10-05,0,0.41,0.761,9,-8.507,0,0.0465,0.0198,0.0847,0.247,0.193,138.712,11.11,4
7mzHEzbsl5iOvBRuXwReZU,Paradise By the Dashboard Light,7dnB1wSxbYa8CejeVg98hz,Meat Loaf,1977-01-01,53,0.326,0.872,2,-7.602,1,0.122,0.214,0.0,0.461,0.492,173.381,8.47,4
0VafPclbphrwh36WraHWws,Bat Out of Hell,7dnB1wSxbYa8CejeVg98hz,Meat Loaf,1977-01-01,55,0.204,0.837,5,-7.618,1,0.0676,0.281,0.00405,0.291,0.392,171.514,9.83,4
5DPpbYqJi4OfgnV8fz1JsQ,Twilight Zone,1iTlOqIrZy8DlvCPJY2sjS,Golden Earring,1989-01-01,55,0.666,0.667,11,-9.486,0,0.0388,0.00394,0.000148,0.0733,0.558,118.556,7.91,4
1W1GpfPujmgp2vQqcpUhtU,Won't Get Fooled Again - Remix,67ea9eGLXYMsO2eYQRui3w,The Who,1971-08-14,51,0.702,0.841,2,-9.837,1,0.045,0.256,0.235,0.0584,0.271,134.919,8.55,4
4KiyjUHgJRJoR6xvJ0dCOh,Circle - Live Version,42q4Ivs7tAiCZ5C7eG5q4c,Harry Chapin,1988-01-01,12,0.477,0.377,2,-16.663,1,0.0591,0.642,1.15e-06,0.895,0.684,136.276,6.72,4
4C2qbtfL0kt6p8Mv1Uf322,A Better Place to Be,42q4Ivs7tAiCZ5C7eG5q4c,Harry Chapin,1988-01-01,20,0.409,0.363,2,-14.578,1,0.0468,0.526,0.0,0.225,0.398,160.657,8.57,4
6txliljgLvTFz00WUtPUzM,157 Riverside Avenue - Live on U.S. Tour - 1976,55vs7NT1KxcFjbMC4y202E,REO Speedwagon,2004-01-01,25,0.331,0.888,7,-7.664,1,0.0629,0.0848,0.00255,0.933,0.579,95.752,7.6,4
78mhcfBRObQBWT7flTHauj,Sunset Grill,5dbuFbrHa1SJlQhQX9OUJ2,Don Henley,2009-01-01,33,0.578,0.739,8,-4.792,1,0.0327,0.0571,1.24e-05,0.0804,0.392,92.145,6.49,4
4gPnDCCNHUQcbrA8netoyc,Miracles out of Nowhere,2hl0xAkS2AIRAu23TVMBG1,Kansas,1976-01-01,40,0.427,0.73,9,-6.173,0,0.036,0.018,0.000364,0.218,0.553,106.255,6.44,4
2OTHnonccbZY6Dnjzo9Wlo,Bluebird,2pdvghEHZJtgSXZ7cvNLou,"Crosby, Stills & Nash",2012-07-10,25,0.378,0.789,7,-7.472,1,0.171,0.627,0.00526,0.702,0.459,122.844,7.3,4
0hLOdmtyc64hpej3kfaV1F,Turn Me Loose,2CLVPk9FcywjClBcTvWPkT,Loverboy,1997-07-08,0,0.519,0.784,5,-8.68,1,0.0323,0.0741,0.000942,0.198,0.558,119.405,5.61,4
3dmRJjhTC4ts9Bw8XVRxkz,The Last Worthless Evening,5dbuFbrHa1SJlQhQX9OUJ2,Don Henley,1995-01-01,23,0.737,0.575,5,-8.752,1,0.0251,0.217,0.0,0.0383,0.412,100.119,6.07,4
26bNrOZYAO8MISgmJ0aj11,You Belong To The City,3vMWY1bUrmYoSoEWLiQWOZ,Glenn Frey,1995-01-01,40,0.718,0.61,4,-7.517,0,0.0298,0.0935,0.000759,0.073,0.517,109.25,5.87,4
0i74VE2iKY9ynQaBPzkzAm,Lyin' Eyes - 2013 Remaster,0ECwFtbIWEVNwjlrfc6xoL,Eagles,2003-10-21,43,0.669,0.673,7,-9.754,1,0.0248,0.203,0.0271,0.164,0.867,132.68,6.37,4
2iioOQ83EXoy7yMpy0UNx4,Bad,54OEro9sWZ3mVfMdlz2CIt,Royal Deluxe,2019-05-24,62,0.56,0.624,8,-7.44,0,0.0395,0.0707,0.000152,0.12,0.559,82.516,3.23,4
1v2EmuslskqaQS0iNfhwMb,Call My Name,4hwJwkgsufeilLXS1ZfJqq,The Unlikely Candidates,2017-02-17,57,0.614,0.72,6,-4.076,0,0.0305,0.000433,0.0,0.148,0.585,104.082,3.03,4
362TQpfKKme15pjsOOnipq,Victorious,5dccPssB7BopKcyQncHG1x,Chuxx Morris,2019-11-15,35,0.599,0.801,0,-6.244,1,0.0739,0.0038,0.0,0.0966,0.174,102.085,3.14,3
5XgKbw2u6aY64K9EL3UoND,Rise Up,3Tq1ja1gFhLUkhFHnWcvcF,Clear Blue Fire,2020-04-03,40,0.545,0.752,11,-7.996,1,0.0708,0.0476,0.0,0.229,0.371,141.052,4.2,4
0PsbWiVtix5FoTZ1s00mEl,Come Sail Away,4salDzkGmfycRqNUbyBphh,Styx,1977-01-01,68,0.324,0.335,0,-15.595,1,0.0355,0.099,1.08e-06,0.0995,0.141,119.513,6.12,4
0aNR6X577yLyosQc7OMjR8,Castle Walls,4salDzkGmfycRqNUbyBphh,Styx,1977-01-01,37,0.287,0.269,0,-18.385,0,0.036,0.253,0.00418,0.0599,0.174,126.663,5.98,4
2TNJMzB30nuEpww7EOx75L,My Old School,6P7H3ai06vU1sGvdpBwDmE,Steely Dan,1973-01-01,57,0.723,0.647,7,-10.483,1,0.0567,0.257,0.000285,0.0562,0.96,125.016,5.75,4
48bfZIHrmHZNgMeOptgjGg,South City Midnight Lady - 2006 Remaster,39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,1976-10-29,34,0.59,0.399,0,-15.555,1,0.0283,0.261,2.76e-05,0.118,0.732,113.025,5.49,4
2XuSDdPxKfGRtOSqHVlaoI,The Night Owls - 2002 Digital Remaster / 24-Bit Digitally Remastered,6clbbhnIqpHnqxwtOWcilg,Little River Band,2002-01-01,26,0.567,0.689,4,-7.745,0,0.0347,0.0121,0.00235,0.0908,0.497,126.448,5.14,4
3BoGLNCZJXzvRugqtROpAY,I Robot,2m62cc253Xvd9qYQ8d2X3d,The Alan Parsons Project,1977-06-01,43,0.598,0.809,0,-9.43,1,0.0441,0.467,0.869,0.186,0.492,90.557,6.04,4
4sUlsy0tPv9n5nqrqeA0lE,Magic Man,34jw2BbxjoYalTp8cJFCPv,Heart,1975-01-01,63,0.435,0.444,7,-12.816,0,0.0336,0.159,0.000705,0.457,0.734,103.818,5.47,4
64k3qg5AwnINfBXmCJOHA3,Love Is A Battlefield,43mhFhQ4JAknA7Ik1bOZuV,Pat Benatar,1989-01-01,46,0.679,0.705,2,-8.939,0,0.049,0.0851,0.00096,0.0674,0.868,90.598,5.39,4
1pwrk7g0CuWEyhcFEN72pv,You Took the Words Right Out of My Mouth (Hot Summer Night),7dnB1wSxbYa8CejeVg98hz,Meat Loaf,1977-01-01,49,0.459,0.681,2,-8.773,1,0.0794,0.254,0.0,0.498,0.68,125.02,5.07,4
01NOOiuEE6gxDr9CWmYO4w,Sniper,42q4Ivs7tAiCZ5C7eG5q4c,Harry Chapin,1988-01-01,11,0.449,0.475,5,-12.911,1,0.0482,0.477,0.000139,0.116,0.442,106.753,9.97,3
2JeY3psFuGlecBSw2kOIR1,Taxi,42q4Ivs7tAiCZ5C7eG5q4c,Harry Chapin,1988-01-01,33,0.599,0.427,7,-11.075,1,0.0312,0.545,9.65e-06,0.0609,0.484,118.714,6.77,4
51AIqs0TqA4TI552nerCqa,Aja,6P7H3ai06vU1sGvdpBwDmE,Steely Dan,1977-01-01,51,0.52,0.506,7,-13.308,1,0.0321,0.0309,0.0202,0.053,0.307,117.037,8.01,4
5pSSEkT0963muzzIjsVkrs,Fool's Overture,3JsMj0DEzyWc0VDlHuy9Bx,Supertramp,1977-01-01,57,0.406,0.306,3,-10.482,1,0.0372,0.313,0.0079,0.0727,0.073,135.272,10.88,4
4pi7qRGw2DDKAJMGHGcZ2O,"deathwish (feat. nothing,nowhere.)",1W2Fv4YUnjC8hx2qQd6fGh,Stand Atlantic,2021-04-29,66,0.758,0.779,8,-4.405,1,0.038,0.000717,0.0,0.109,0.588,124.987,2.47,4
6Ci6L6EeLqR6VHV1DBJy2S,Boilermaker,2S5hlvw4CMtMGswFtfdK15,Royal Blood,2021-04-13,57,0.446,0.778,7,-4.774,1,0.173,0.000201,0.662,0.0492,0.683,94.508,3.49,4
4ZtYo7EHWYsTvqsLL153r4,Come Alive,7MqnCTCAX6SsIYYdJCQj9B,Pendulum,2021-04-15,58,0.524,0.962,2,-2.796,1,0.0292,2.39e-05,0.496,0.332,0.234,103.022,3.88,4
4RGXedMqIrohHTmhMXPnLc,Guilty Love,5TfnQ0Ai1cEbKY5katFK14,Ladyhawke,2021-03-05,41,0.631,0.812,4,-4.537,0,0.0274,0.0028,0.012,0.343,0.515,132.983,3.01,4
4Vn7TykT27PIygBiZjTR2s,Hotel California - 2013 Remaster,0ECwFtbIWEVNwjlrfc6xoL,Eagles,2003-10-21,60,0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,6.52,4
4yqtwO7MQIIXqoiRBPHAgR,Money for Nothing,0WwSkZ7LtFUFjGjMZBMt6T,Dire Straits,1985-05-13,65,0.667,0.655,2,-9.339,0,0.0367,0.0491,0.000894,0.0641,0.657,134.212,8.44,4
0L1dvoxkgc9qAPOTOjIYfP,Roads to Moscow,0DW7boyjvbaSP3OJ72sXgC,Al Stewart,2004-05-25,17,0.228,0.47,8,-10.821,0,0.0301,0.446,3.11e-05,0.0922,0.271,65.742,7.99,4
6z7PhnfAdoDE8i4zMIRxNo,Nostradamus,0DW7boyjvbaSP3OJ72sXgC,Al Stewart,1973-01-01,22,0.336,0.444,2,-13.265,1,0.0283,0.479,0.00786,0.138,0.229,104.458,9.73,4
50TovAhwQC8OlcQCq10IxE,Had A Dream (Sleeping With The Enemy),3lHXm91pKLq9Sxi6CoRKWu,Roger Hodgson,1984-01-01,0,0.562,0.702,0,-11.913,1,0.0291,0.304,0.000479,0.391,0.413,132.904,8.44,4
62sbWGdOJVeDqqzLWs96sP,Song For America,2hl0xAkS2AIRAu23TVMBG1,Kansas,1984-01-01,32,0.357,0.715,0,-10.275,1,0.0436,0.00233,0.0101,0.187,0.529,101.773,9.11,4
3dkbfNmx51Z3mHZzxeK0FC,Do You Feel Like We Do - Live,0543y7yrvny4KymoaneT4W,Peter Frampton,1976-01-01,0,0.312,0.609,0,-8.379,1,0.0328,0.0785,0.0091,0.977,0.343,104.725,14.3,4
28vnlvWu2hgYSigvuJnzDi,The Pinnacle,2hl0xAkS2AIRAu23TVMBG1,Kansas,2010-01-01,12,0.262,0.669,2,-8.535,0,0.0446,0.0728,0.000185,0.222,0.505,153.738,9.57,4
4P90OxmWTJI5uAt9e65lMV,Love Is Like Oxygen - Alternate Version,3JaAGmSTpJK35DqWrDUzBz,Sweet,2012-06-12,42,0.482,0.628,9,-8.358,0,0.069,0.372,0.000249,0.307,0.313,126.53,6.33,4
1IBk5PttmnPcGnysEwtiXi,Simple Man,4MVyzYMgTwdP7Z49wAZHx0,Lynyrd Skynyrd,1998-01-01,0,0.433,0.756,6,-8.763,1,0.0443,0.00296,0.00166,0.268,0.415,120.574,5.95,4
1lOVilzLQuYY2fnFrQ76DK,"Waltz in C-sharp minor, Op. 64 No. 2",7y97mc3bZRFXzT2szRM4L4,Frédéric Chopin,2012-09-14,58,0.191,0.0157,1,-36.252,0,0.0411,0.991,0.916,0.134,0.0869,72.701,3.33,4
1Oo7XEqkrwifJn17aA0ocF,"Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major",5wTAi7QkpP6kp8a54lmTOq,Johannes Brahms,2017-04-07,64,0.299,0.00626,9,-30.923,1,0.0478,0.994,0.901,0.0823,0.0634,69.043,6.31,4
6G6tIDO3rB8FktjkM70GGd,"Pièces Lyriques, Op. 47 No. 3: Mélodie",5ihY290YPGc3aY2xTyx7Gy,Edvard Grieg,2006-01-01,55,0.407,0.00453,5,-30.925,1,0.041,0.995,0.935,0.0798,0.0342,104.957,4.27,4
2ZoSiPSkWqz36Qqtl940zr,"Lieder ohne Worte, Op. 19, No. 1",6MF58APd3YV72Ln2eVg710,Felix Mendelssohn,1999-01-01,47,0.221,0.00921,4,-34.063,1,0.0384,0.995,0.901,0.0837,0.105,138.205,3.23,4
